#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:2021-06-11_OMPuniprot_muscle" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.2021-06-11_OMPuniprot_muscle" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:2021-06-11_OMPuniprot_muscle" name="distribution" x="@birthRate.t:2021-06-11_OMPuniprot_muscle">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:2021-06-11_OMPuniprot_muscle" name="distribution">
#            <parameter id="gammaShape.s:2021-06-11_OMPuniprot_muscle" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PropInvariantPrior.s:2021-06-11_OMPuniprot_muscle" name="distribution">
#            <parameter id="proportionInvariant.s:2021-06-11_OMPuniprot_muscle" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:2021-06-11_OMPuniprot_muscle" name="distribution">
#            <parameter id="ucldStdev.c:2021-06-11_OMPuniprot_muscle" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@2021-06-11_OMPuniprot_muscle" id="treeLikelihood.2021-06-11_OMPuniprot_muscle" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2021-06-11_OMPuniprot_muscle">
#            <siteModel gammaCategoryCount="6" id="SiteModel.s:2021-06-11_OMPuniprot_muscle" proportionInvariant="@proportionInvariant.s:2021-06-11_OMPuniprot_muscle" shape="@gammaShape.s:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2021-06-11_OMPuniprot_muscle" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <substModel id="JTT.s:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:2021-06-11_OMPuniprot_muscle" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:2021-06-11_OMPuniprot_muscle">
#                <LogNormal S="@ucldStdev.c:2021-06-11_OMPuniprot_muscle" id="LogNormalDistributionModel.c:2021-06-11_OMPuniprot_muscle" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="234" id="rateCategories.c:2021-06-11_OMPuniprot_muscle" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:2021-06-11_OMPuniprot_muscle" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	proportionInvariant	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
3084000	-34216.45681969683	-34111.54874204322	-104.90807765361332	-34111.54874204322	4.893495896915244	-93.80869227379404	1.1040711138014039	0.0	5.917150682933536	1.8764887466075484	0.9602697060448371	8.116104913659326	3.2297238941931212
3085000	-34219.748103367296	-34111.70685168281	-108.04125168448734	-34111.70685168281	3.750506827009584	-96.7544289169602	1.307951306578911	0.0	5.917150682933536	1.9420343033151104	0.9409262329148946	8.973278360628997	3.4527476633480716
3086000	-34232.252913737306	-34123.47933992633	-108.77357381098014	-34123.47933992633	3.915056616451511	-97.46813896358196	1.1234686714116484	0.0	5.917150682933536	1.948553054114683	0.9247947575476698	8.837083418687197	3.534576832295581
3087000	-34223.36319661703	-34125.20111989538	-98.16207672165183	-34125.20111989538	3.761999917771349	-87.09020492595685	1.3901216471957294	0.0	5.917150682933536	1.866883619339897	0.9577421901343046	7.753111832533467	3.2722062576685294
3088000	-34216.33473925494	-34130.180395923664	-86.15434333127682	-34130.180395923664	3.2538464448686186	-75.11030615040642	1.4958025548363867	0.0	5.917150682933536	1.857170745403565	1.0052686150063548	7.728560471477232	3.2054849856985905
3089000	-34217.36193613099	-34125.433630656145	-91.9283054748475	-34125.433630656145	3.813632035906275	-80.8842682939771	1.2893782256084856	0.0	5.917150682933536	1.857170745403565	0.9665118512205593	7.579269927774459	3.1571485077156236
3090000	-34223.201593237165	-34135.65879180313	-87.54280143403444	-34135.65879180313	3.5911352422382943	-76.53461427403766	1.3220859919619508	0.0	5.917150682933536	1.84466737578932	0.996827236778601	7.838414609234395	3.0408188446944093
3091000	-34235.650824439675	-34136.75545862842	-98.89536581125857	-34136.75545862842	3.9745031061959044	-87.72452612722714	1.2831571700711262	0.0	5.917150682933536	1.9014533853678592	0.9420757904542831	8.154639641216605	3.3286177330311153
3092000	-34237.63204442915	-34138.59893889235	-99.03310553679881	-34138.59893889235	4.009645223436391	-87.2699789128618	1.2004698528641524	0.0	6.509437622839119	1.9014533853678592	0.9390687793166236	8.12614553260489	3.3147008342465925
3093000	-34248.432668568865	-34144.0964235904	-104.33624497846426	-34144.0964235904	4.51488961126395	-92.47837675905852	1.3975603348711032	0.0	6.509437622839119	1.9345968403938523	0.8989585957112994	8.744697023316345	3.4596987727592725
3094000	-34235.67668065404	-34135.28057147515	-100.39610917888811	-34135.28057147515	3.802168808315903	-88.59267668892647	1.242777808663943	0.0	6.509437622839119	1.9155477050982608	0.9494746350879238	8.588283917619634	3.3372870773986527
3095000	-34222.93321784333	-34123.19175486656	-99.74146297677255	-34123.19175486656	4.069578004161019	-87.38016221065635	1.2830833880134078	0.0	7.072720521959545	1.9136537878950628	0.9502796067872812	8.589151160559863	3.396866302555063
3096000	-34222.20715630172	-34120.39861063226	-101.80854566946297	-34120.39861063226	4.771666081806813	-89.56741140860049	1.1147216869700736	0.0	7.072720521959545	1.8716632532373585	0.9441339305215629	8.08782371340727	3.2951723405067206
3097000	-34220.970156399555	-34117.707155124015	-103.26300127554022	-34117.707155124015	5.062141482816985	-90.97289957355751	1.0087723862220144	0.0	7.072720521959545	1.8887646811274936	0.9399214360290181	8.342578530543275	3.29887734504997
3098000	-34222.14109396943	-34112.222954653	-109.91813931643077	-34112.222954653	5.250816398543538	-97.4914737564823	1.428349830964277	0.0	7.072720521959545	1.9365274304618487	0.884155114367594	8.842907052712869	3.441841179823413
3099000	-34215.86241016871	-34109.04976729173	-106.81264287697725	-34109.04976729173	4.7851144395026965	-94.41565765649932	1.0387611262787189	0.0	7.072720521959545	1.9261383256020812	0.9124646358876312	8.683023025999594	3.4090642696824465
3100000	-34197.3922845574	-34097.19323327612	-100.19905128128048	-34097.19323327612	4.174118291753522	-87.84071884778882	1.2510682758986365	0.0	7.072720521959545	1.912615596693478	0.8971609969799768	8.637859805658453	3.3694029392946168
3101000	-34216.47447884794	-34114.16338139723	-102.31109745070977	-34114.16338139723	4.732382257953994	-89.95276501721811	1.078035134390453	0.0	7.072720521959545	1.912615596693478	0.9055139648294727	8.68419924084929	3.3548888998287367
3102000	-34197.58533058664	-34102.02640237525	-95.55892821138781	-34102.02640237525	3.6643392294203627	-83.20600106909062	1.3656895671640688	0.0	7.072720521959545	1.910725187272894	0.9376200183632346	8.641804961360505	3.353857230320202
3103000	-34201.36056753197	-34103.60685568365	-97.7537118483232	-34103.60685568365	4.184316158346688	-87.0304460095291	1.1871218390092122	0.0	5.362786316909741	1.938815341854817	0.9083241114575925	9.010888866120023	3.3998288199277162
3104000	-34226.45547265953	-34119.68459452912	-106.77087813040687	-34119.68459452912	4.727234357924019	-95.45087787012729	1.186954695061204	0.0	5.806829697335516	1.9923398299190498	0.9172382374532979	10.486273460678524	3.532512761525942
3105000	-34215.26694147439	-34113.07378745059	-102.19315402379922	-34113.07378745059	3.7017805794637764	-90.96242932995432	1.2290820546286438	0.0	5.806829697335516	1.9610305219848445	0.9203489206698303	9.947980445412643	3.556193170732895
3106000	-34212.61216086648	-34111.471038917094	-101.14112194939237	-34111.471038917094	3.986003800723255	-89.85787893073876	1.2800963288297131	0.0	5.806829697335516	1.9794440123483341	0.9174820792407306	10.396846225930897	3.524647348100861
3107000	-34209.56718426709	-34108.48514022865	-101.08204403843948	-34108.48514022865	3.923893782928489	-89.95811742529479	1.2379777920921327	0.0	5.806829697335516	1.9236300642250321	0.9194076312028339	9.671751993253846	3.36030346851573
3108000	-34222.90685582175	-34114.798080120134	-108.10877570161725	-34114.798080120134	4.1720906601780925	-96.21278330549404	1.207218746165192	0.0	6.409700313535109	1.982909182045997	0.9100620672992715	10.38102486974062	3.5570939742244456
3109000	-34222.41687682803	-34112.15919672311	-110.25768010492139	-34112.15919672311	4.119090891424531	-99.84233180550386	1.0771508548712672	0.0	4.9012258857466735	1.9926738651123346	0.9194201135709099	10.774137893867243	3.598182128091944
3110000	-34216.467642378826	-34109.35040997209	-107.11723240673524	-34109.35040997209	3.7924436456037975	-96.80078593424494	1.268106678516515	0.0	4.9012258857466735	1.957990542154004	0.9248143968182108	10.256063873846712	3.4655413216459166
3111000	-34210.43143985732	-34107.892986455554	-102.53845340176325	-34107.892986455554	4.3476066019778985	-92.2283647661537	1.205049680645785	0.0	4.9012258857466735	1.9557626609847827	0.9326583411894765	9.928240138857607	3.5322361329620175
3112000	-34214.75146126153	-34106.31657283169	-108.4348884298379	-34106.31657283169	4.42795457935102	-98.12479979422835	1.3174987583279754	0.0	4.9012258857466735	1.9557626609847827	0.9479003943493153	9.902781100475902	3.5699297810303077
3113000	-34219.45434049884	-34113.382048202606	-106.07229229624038	-34113.382048202606	4.548008157428051	-95.91389145803676	1.155797756921795	0.0	4.9012258857466735	1.902672019587118	0.9433586829822689	9.180201594975443	3.3979011569359723
3114000	-34237.60377490471	-34120.695816903644	-116.90795800106453	-34120.695816903644	4.014475065004013	-104.85850697353318	1.1159764354443868	0.0	6.576456215992079	1.9782450180071205	0.9016326817116723	10.130980660149268	3.6880643033765432
3115000	-34220.60261845053	-34112.94351492601	-107.65910352452471	-34112.94351492601	3.7120093204165374	-95.67196764272126	1.2933462801370548	0.0	6.576456215992079	1.95639931417433	0.9155382108415855	9.693957519124798	3.6265748134295617
3116000	-34222.350025618565	-34114.04448754959	-108.30553806897326	-34114.04448754959	4.671122575536789	-96.38978880316093	1.205630435722329	0.0	6.576456215992079	1.9313981650317826	0.9300588981851824	9.35873388650596	3.576397505833935
3117000	-34226.24352669992	-34118.53815480802	-107.70537189189635	-34118.53815480802	3.645782620015812	-95.61434846546334	1.2226797916426335	0.0	6.576456215992079	1.992829960235815	0.9026223567124089	10.16318935622788	3.8263745285837376
3118000	-34221.56325692983	-34119.35801329284	-102.20524363698985	-34119.35801329284	3.600839381136041	-90.58402735169587	1.1877519517921524	0.0	6.2137669138802964	1.9552674204529903	0.8959316046780277	9.52967597575511	3.6749514024048118
3119000	-34238.575899983065	-34125.38250743608	-113.19339254698421	-34125.38250743608	3.9058438454542546	-101.40021366328266	1.1541232156981556	0.0	6.2137669138802964	2.015596846196537	0.8367972022971963	10.327112436163702	3.876810644095895
3120000	-34245.2759111209	-34119.04075061655	-126.23516050435481	-34119.04075061655	4.304116615257331	-114.33996052441037	1.0080709009945876	0.0	6.2137669138802964	2.051457932231656	0.7981063070300233	10.779700459966293	3.9905569495693998
3121000	-34233.16785762785	-34112.22836339181	-120.93949423603753	-34112.22836339181	4.381703761027096	-109.8077054563626	1.1655776041827453	0.0	5.568546640997254	2.009917696739386	0.8187700565314543	10.181620125339242	3.8496238878532956
3122000	-34226.42978445351	-34112.20193345202	-114.2278510014874	-34112.20193345202	4.051615132247787	-103.1502265448318	1.1390748152585595	0.0	5.568546640997254	1.990903604341615	0.8640550401913981	9.941320326920842	3.708584823411026
3123000	-34225.95009511853	-34113.37882032927	-112.57127478925828	-34113.37882032927	4.055620986180711	-101.55733098824041	1.0889671211312604	0.0	5.511196640177316	1.9886822185975277	0.8272346388985629	9.971152942160872	3.66967364259376
3124000	-34236.69169087227	-34120.73482894405	-115.95686192821833	-34120.73482894405	4.04284398371992	-104.94291812720046	1.1141601909900913	0.0	5.511196640177316	1.9886822185975277	0.8188725178005223	9.969559877316554	3.741593011382166
3125000	-34235.08247029257	-34121.2080312167	-113.8744390758681	-34121.2080312167	4.120769312416173	-102.69467940535927	1.158502355900167	0.0	5.752895766559583	1.962071076001468	0.829980945016582	9.603114795022927	3.64332328951953
3126000	-34240.55413418385	-34113.61467849616	-126.93945568768396	-34113.61467849616	4.875740687897117	-115.60512474247403	0.9067926540047768	0.0	5.752895766559583	2.0163075257914342	0.7607145395731844	10.153000279122471	3.863559096549185
3127000	-34225.49398920168	-34101.41860113455	-124.07538806712434	-34101.41860113455	4.601575275092697	-112.72096253384709	1.2763900027082067	0.0	5.752895766559583	2.0233671116725045	0.7658522726366972	10.241662877262295	3.912447095659868
3128000	-34231.95478098369	-34109.32364913028	-122.6311318534057	-34109.32364913028	4.349639618393318	-111.35286512282903	1.0021471150633698	0.0	5.752895766559583	1.996621688589528	0.781110198142547	9.652499435210297	3.894263275440188
3129000	-34240.4602305649	-34122.60252344414	-117.85770712075947	-34122.60252344414	4.297137577506531	-106.63552106423361	1.052849969320082	0.0	5.752895766559583	1.9769457760094666	0.7938978481599208	9.45365676154809	3.811455085600957
3130000	-34240.14859033025	-34110.967410524456	-129.18117980579956	-34110.967410524456	5.080207868043054	-117.74365036968177	0.9048462057164496	0.0	5.752895766559583	2.0525837752034644	0.7436786463825786	10.44696550422067	4.092373042147471
3131000	-34253.29007752181	-34118.76890344833	-134.5211740734802	-34118.76890344833	5.479059860075283	-122.97879953886579	1.0256475548224746	0.0	5.752895766559583	2.089490713036721	0.7045950806576201	10.977290379288766	4.236064066530693
3132000	-34249.06901774036	-34109.76605418182	-139.30296355854188	-34109.76605418182	4.878083175060683	-127.84211899730714	0.7603329601045447	0.0	5.752895766559583	2.0607865613935026	0.7351535042400938	10.53721403899407	4.115467085562983
3133000	-34251.115290337824	-34117.282431422675	-133.83285891514996	-34117.282431422675	4.960327446446617	-122.29707564147185	0.9478033113290649	0.0	5.752895766559583	2.0871689879573716	0.7448420232981381	10.847428876653812	4.223077167053249
3134000	-34230.4323196696	-34105.008886428965	-125.42343324063667	-34105.008886428965	4.584971020690674	-114.08987939574152	0.9335381266983672	0.0	5.752895766559583	2.016034556368528	0.7574416273829485	9.925854503322395	3.922199677850378
3135000	-34232.18635538779	-34103.948727984774	-128.23762740301464	-34103.948727984774	4.7672013771152555	-116.85475302078054	0.9563572549091236	0.0	5.752895766559583	2.033365063499064	0.7725432526971819	10.153769160364428	3.9818493809918407
3136000	-34225.656999047205	-34104.69385131889	-120.96314772831512	-34104.69385131889	5.296141568804488	-109.60209545987958	0.9566694352636448	0.0	5.752895766559583	2.0256956340016568	0.7413322521201003	10.05039470744222	3.960496290164398
3137000	-34221.714005590344	-34106.7148249436	-114.9991806467465	-34106.7148249436	4.496766703507295	-103.71022972995124	1.1740994503476578	0.0	5.752895766559583	2.000372026357201	0.7960692539042139	9.708054030756562	3.853710403612114
3138000	-34222.47749282814	-34097.14549347326	-125.3319993548801	-34097.14549347326	4.8933935985222785	-113.96322034716268	1.061356148068572	0.0	5.752895766559583	2.028410949059135	0.7671127372087574	10.127103620142853	3.962286504959708
3139000	-34225.8794478478	-34094.32544105944	-131.55400678836278	-34094.32544105944	5.408991893045254	-120.02578353779157	0.9057610753409101	0.0	5.816383420033819	2.0621557659484986	0.7455463841442058	10.639236428995982	4.054204038179683
3140000	-34233.67143087204	-34103.066571420546	-130.60485945149748	-34103.066571420546	5.374899592211879	-118.47381715314229	1.0680119862540796	0.0	6.419202467817787	2.0621557659484986	0.7055212072690782	10.639896020390477	4.0637810872703675
3141000	-34219.59568883155	-34095.86893638767	-123.72675244388167	-34095.86893638767	4.876176756971072	-111.52046429192202	1.0719590082957482	0.0	6.5326929991694875	2.0487010771393037	0.7138758232126933	10.415593607347423	4.029299846750885
3142000	-34234.91279827869	-34108.45064506362	-126.46215321507353	-34108.45064506362	6.3516679376457175	-114.29715939095777	1.1903286748147948	0.0	6.5326929991694875	2.0341813448591797	0.7059479039574075	10.22531915827597	3.9687104816877254
3143000	-34232.93904067537	-34110.13159215303	-122.80744852233236	-34110.13159215303	5.731740451452254	-110.68479188008419	0.8771795936008531	0.0	6.5326929991694875	2.019303485522057	0.7404843796717915	10.017503401899996	3.9498794269997823
3144000	-34215.39816887324	-34098.84433334494	-116.55383552830145	-34098.84433334494	4.973536910067866	-104.54796237613401	1.0404292943155053	0.0	6.5326929991694875	1.978310022403137	0.764550464645999	9.43881765758837	3.827909652793362
3145000	-34220.21202633324	-34101.60001870165	-118.61200763159351	-34101.60001870165	4.458146039031511	-106.60613447942606	1.0398535037878731	0.0	6.5326929991694875	1.978310022403137	0.7805070046839762	9.46177792410038	3.8747902181081146
3146000	-34226.401180987064	-34105.97343549746	-120.42774548960493	-34105.97343549746	4.2148119290855375	-107.96139930455232	1.013196610929612	0.0	6.848783671409223	2.029001113974477	0.7461912431510768	10.091137038681937	4.064777048782139
3147000	-34223.44817140599	-34093.58513044597	-129.863040960015	-34093.58513044597	4.326669715877135	-117.29023417776668	1.236877369121098	0.0	6.848783671409223	2.0664433642837126	0.6977506480919533	10.600099442910173	4.253109233215006
3148000	-34228.27975196934	-34097.07055330726	-131.20919866208297	-34097.07055330726	4.490180185833479	-118.59747338920938	0.923311242905134	0.0	6.848783671409223	2.0801444075653417	0.6959944824247755	10.787018584435925	4.3345892662226735
3149000	-34228.485819103786	-34098.27379450234	-130.21202460144843	-34098.27379450234	4.786410340543376	-118.82800321895901	1.0220851851707153	0.0	5.631001001573359	2.0766510241832994	0.7444630407576017	10.737602867393948	4.3227471933194055
3150000	-34235.61221967739	-34108.06048207456	-127.55173760283085	-34108.06048207456	4.614356126301954	-116.2328571604396	1.0868065324558782	0.0	5.631001001573359	2.0537255561323753	0.7414067038628688	9.597114625596218	4.130359576462917
3151000	-34219.30116373543	-34096.44125177248	-122.85991196294735	-34096.44125177248	4.51423787265939	-111.58163678638527	1.0233848690176297	0.0	5.631001001573359	2.039445262283787	0.7456481834685095	9.371116497964469	4.098312912069524
3152000	-34220.01386563793	-34104.37663786481	-115.63722777311814	-34104.37663786481	3.818419987974715	-104.39076526434481	1.0679026186532163	0.0	5.631001001573359	2.0282627366786548	0.7276598293250705	9.236039224055983	4.033536821231947
3153000	-34227.6971423266	-34106.611171449214	-121.08597087738906	-34106.611171449214	4.00943136555377	-109.85387878982404	1.0789846762819335	0.0	5.631001001573359	2.0232129742617655	0.7616332206320942	9.193299799186248	4.061055647287864
3154000	-34214.67271281987	-34097.14396683868	-117.52874598119152	-34097.14396683868	4.004447337621459	-106.33789251279862	1.087537311036916	0.0	5.631001001573359	2.008727343507557	0.7791224592022007	9.066985569286127	4.023369416645292
3155000	-34218.19232839953	-34103.7584431535	-114.43388524602464	-34103.7584431535	3.834966169509414	-103.19052171244118	1.1173186549734324	0.0	5.631001001573359	2.027173672583749	0.7678092741428759	9.214104393919666	4.027213133431087
3156000	-34233.73350349814	-34105.62733894785	-128.1061645502846	-34105.62733894785	4.087674857507174	-116.86280101670114	1.2881919363924117	0.0	5.631001001573359	2.027173672583749	0.7887637704292989	9.221919851099907	4.067770038813575
3157000	-34215.82547279772	-34097.03489787958	-118.79057491813974	-34097.03489787958	4.296185564610656	-108.43200286433462	0.9940090659704764	0.0	4.753337951041105	2.0246687261473193	0.8306634826356638	8.923479539211042	4.094584752703342
3158000	-34238.37831979309	-34107.65843576809	-130.71988402500173	-34107.65843576809	4.983204085431362	-120.29993339831921	1.0078800928406306	0.0	4.753337951041105	2.046245354334471	0.7568254277206846	9.154231119149163	4.111359508719277
3159000	-34238.89197533193	-34102.86443965808	-136.02753567384784	-34102.86443965808	5.550378881090009	-125.56603409937065	0.8326491511309005	0.0	4.753337951041105	2.060862154956281	0.7459883838586473	9.330633465014728	4.145838912331858
3160000	-34252.44292217493	-34119.69173462781	-132.75118754712014	-34119.69173462781	4.830891983239492	-122.33505026219538	1.0711503460326195	0.0	4.753337951041105	2.0449043083218292	0.7654423481871088	9.210199623098312	4.04048343944714
3161000	-34226.0057083929	-34095.204931432134	-130.8007769607676	-34095.204931432134	4.736077004945652	-120.31232229468233	0.9424932035605831	0.0	4.753337951041105	2.0703480855491403	0.7609232712098059	9.616920663326955	4.059954060651385
3162000	-34242.28630837083	-34107.70823583124	-134.57807253958933	-34107.70823583124	4.463786917903318	-124.03164221635224	1.0250959316995727	0.0	4.753337951041105	2.090763664568065	0.7594015042492688	9.924181610252337	4.051396452975423
3163000	-34247.1252061363	-34109.99246176779	-137.1327443685061	-34109.99246176779	6.0647867271725575	-126.57812100761906	0.9994964089165782	0.0	4.753337951041105	2.093650019515501	0.7290623410241388	9.811157670548372	4.114932554766101
3164000	-34211.69398924838	-34098.321645139804	-113.37234410857674	-34098.321645139804	3.861150584567035	-103.14129180459298	1.1482264092653185	0.0	4.753337951041105	1.9799003465059246	0.8103360771436281	8.438231824240532	3.6424273356546872
3165000	-34223.508988660535	-34106.0858771199	-117.42311154063485	-34106.0858771199	3.9173352945643836	-107.26156765475832	0.902348013143373	0.0	4.753337951041105	1.9555325150938934	0.8207216312956019	8.112808296494558	3.5699630269332427
3166000	-34217.31987419454	-34103.4470572388	-113.87281695573331	-34103.4470572388	4.020063255009253	-103.67921196179883	1.3500749555063414	0.0	4.753337951041105	1.9667692236655347	0.826192843014258	8.231343998478476	3.627997310815207
3167000	-34215.13452355733	-34097.24282620749	-117.89169734983855	-34097.24282620749	4.196466632148576	-107.84262766179538	0.8249647873085668	0.0	4.753337951041105	1.9161552577241887	0.8434079274588615	7.647174365831911	3.433523533829906
3168000	-34214.85717167018	-34101.987778009876	-112.8693936602994	-34101.987778009876	4.1497137983433765	-101.6551164721428	1.2097637498931646	0.0	5.864241058452564	1.9351589163740706	0.8294949653645162	7.864348992131295	3.5456227814804024
3169000	-34196.79320127286	-34098.18330127733	-98.60989999553419	-34098.18330127733	3.658553463871299	-87.5136855310244	1.3762647136132018	0.0	5.864241058452564	1.8938634435016581	0.9122686951140799	7.401544764262732	3.3756597542412794
3170000	-34198.56372553054	-34102.889512465335	-95.6742130652086	-34102.889512465335	4.244853812887872	-84.56574152404784	1.3562660045734016	0.0	5.864241058452564	1.8981471681050417	0.8864584128397185	7.4186501551315365	3.4614329811448954
3171000	-34211.96471793394	-34103.34008812455	-108.62462980938902	-34103.34008812455	3.8280821296407503	-97.39396880991914	1.0248323206536782	0.0	5.864241058452564	1.9408954488627568	0.8845703703659962	7.772136734002298	3.7088261529408415
3172000	-34208.200444541675	-34102.49539171021	-105.70505283146223	-34102.49539171021	3.976572328471703	-94.52014059636343	1.1786128235126652	0.0	5.864241058452564	1.9248807906585685	0.8865519117823026	7.671351500459898	3.614018355603851
3173000	-34215.34453937896	-34109.90571109187	-105.43882828708844	-34109.90571109187	3.8791721135005743	-95.14739332540954	1.1545536192041057	0.0	4.970226127478043	1.9250689368490326	0.8920732001147142	7.67499536841865	3.6161016437076694
3174000	-34207.90417032518	-34101.894831877944	-106.00933844723792	-34101.894831877944	3.8423383863373073	-95.67541189708254	1.0785677750982767	0.0	4.970226127478043	1.9399431548086732	0.8595672659820335	7.662514240387275	3.747890345490023
3175000	-34192.665221795054	-34090.16799322702	-102.49722856803444	-34090.16799322702	3.891983552818367	-92.25883341381288	1.288976231125811	0.0	4.970226127478043	1.9065158086297969	0.8700538097990456	7.266871121779577	3.572646188343827
3176000	-34199.78490889415	-34085.375730661595	-114.40917823255661	-34085.375730661595	4.1007840464499	-103.95890791757283	1.0343168611684919	0.0	4.970226127478043	1.9807175526053253	0.8292851825032727	8.123747434870758	3.8483761927293973
3177000	-34210.78011622949	-34096.96197967941	-113.81813655008617	-34096.96197967941	4.628217313204828	-103.40401957858559	1.1484943979478852	0.0	4.970226127478043	1.9680396182597057	0.80199770695771	7.953402744509613	3.753381112548032
3178000	-34217.7368257007	-34105.95190374013	-111.78492196056057	-34105.95190374013	4.324615746422035	-101.45589678028145	1.0294509592540932	0.0	4.970226127478043	1.9382269396685825	0.8268228671791281	7.622373733728267	3.634679825937303
3179000	-34205.2168208454	-34098.52976899827	-106.68705184713471	-34098.52976899827	4.086389522698002	-96.39861402880399	1.182563434417781	0.0	4.970226127478043	1.9240201455791675	0.8466163018771691	7.5706702300691635	3.6396681203702728
3180000	-34202.14543357964	-34097.86741204786	-104.27802153177792	-34097.86741204786	3.8596069405575246	-94.10044466260752	1.3769764327805643	0.0	4.970226127478043	1.8852605612837812	0.8766183426532543	7.123470758619923	3.447733599723763
3181000	-34201.66252839279	-34095.33995403185	-106.32257436094595	-34095.33995403185	4.005725820927841	-96.13115493255737	1.0446563097438295	0.0	4.970226127478043	1.8900965856323468	0.9049014349760983	7.172546148683659	3.471947132267679
3182000	-34201.966276189036	-34092.13448544282	-109.83179074621734	-34092.13448544282	4.336183700966448	-99.55393771810672	1.3352588535560521	0.0	4.970226127478043	1.9203165901151324	0.8646051297596417	7.515300613777187	3.619753081931315
3183000	-34206.75069526958	-34092.36177722256	-114.38891804701255	-34092.36177722256	4.460948820228368	-104.00979306796648	1.1282940443139589	0.0	4.970226127478043	1.9557753109719056	0.8266992976189398	7.881376224728015	3.739550875638226
3184000	-34220.03882958603	-34099.479824615075	-120.55900497095399	-34099.479824615075	4.2606226049545235	-106.90411640544906	1.2010906432417778	0.0	8.152854820715904	1.9884318981576063	0.8026521503070762	8.267372390265399	3.8454013603578545
3185000	-34216.74677499714	-34098.341057999605	-118.40571699753131	-34098.341057999605	4.156054819466403	-104.8194408321179	1.1676915427309398	0.0	8.152854820715904	1.9643695136457702	0.8166887047200064	7.990430242060748	3.7482907532005583
3186000	-34238.007854915675	-34118.803955836716	-119.20389907895701	-34118.803955836716	4.929826858972055	-105.59558253699879	1.0853269521205304	0.0	8.152854820715904	1.9720964661965632	0.8049443408209336	8.066630101582923	3.8216358357536966
3187000	-34228.43010051846	-34107.47234624688	-120.95775427157525	-34107.47234624688	4.3671859178261245	-107.30454648793298	1.2506671069068322	0.0	8.152854820715904	1.9878421625700722	0.8155574952650478	8.247832671208808	3.871841070032727
3188000	-34217.26294870215	-34103.03175320615	-114.23119549599373	-34103.03175320615	4.14710455345092	-100.71505175807361	1.1068776752868599	0.0	8.152854820715904	1.9397990612721248	0.8469246577203419	7.662325288880757	3.651412235445883
3189000	-34213.42096689321	-34105.04699718796	-108.37396970524964	-34105.04699718796	3.7284458817009374	-94.85238872027124	1.2177356816912503	0.0	8.152854820715904	1.9417030497401493	0.853461068837707	7.662219184320684	3.6576112676016916
