#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:2021-03-21_OMPuniprot_muscle" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.2021-03-21_OMPuniprot_muscle" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:2021-03-21_OMPuniprot_muscle" name="distribution" x="@birthRate.t:2021-03-21_OMPuniprot_muscle">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:2021-03-21_OMPuniprot_muscle" name="distribution">
#            <parameter id="gammaShape.s:2021-03-21_OMPuniprot_muscle" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@2021-03-21_OMPuniprot_muscle" id="treeLikelihood.2021-03-21_OMPuniprot_muscle" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2021-03-21_OMPuniprot_muscle">
#            <siteModel gammaCategoryCount="6" id="SiteModel.s:2021-03-21_OMPuniprot_muscle" shape="@gammaShape.s:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2021-03-21_OMPuniprot_muscle" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2021-03-21_OMPuniprot_muscle" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:2021-03-21_OMPuniprot_muscle">
#                <Exponential id="Exponential.c:2021-03-21_OMPuniprot_muscle" name="distr">
#                    <parameter id="UCExpLambda.c:2021-03-21_OMPuniprot_muscle" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="254" id="expRateCategories.c:2021-03-21_OMPuniprot_muscle" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:2021-03-21_OMPuniprot_muscle" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	YuleModel	birthRate	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
35000	-58709.0651119065	-58556.913053044984	-152.1520588615134	-58556.913053044984	6.354323688651738	3.373661417571339	-148.77839744394208	0.9196293835300485	1.2521488851120506	1.0986632666251586	1.1454082515560449
35500	-58653.85790323138	-58503.06407174796	-150.7938314834139	-58503.06407174796	6.2154439607510685	3.373661417571339	-147.42017006584257	0.8017135134114507	1.250937088142135	1.1214342847327055	1.1661726673833266
36000	-58465.69751141307	-58326.43706925943	-139.26044215363783	-58326.43706925943	5.703276762316004	3.373661417571339	-135.8867807360665	0.96881051755041	1.3136391551709812	1.070092397075846	1.1407317709499607
36500	-58386.40755247148	-58250.003045281795	-136.40450718968148	-58250.003045281795	4.912857172981158	3.373661417571339	-133.03084577211015	1.0483812176755258	1.3340062026529065	1.0671853736234198	1.1342047944647353
37000	-58306.324890812204	-58167.525261570794	-138.79962924141074	-58167.525261570794	4.912857172981158	3.373661417571339	-135.42596782383941	0.8560837189173374	1.286890750482021	1.0608484657904036	1.136889117686104
37500	-58287.2977354325	-58145.99300629978	-141.30472913271606	-58145.99300629978	5.442096517198893	3.373661417571339	-137.93106771514474	0.8819488456637827	1.2713698442415582	1.0615418891447927	1.1424545292781743
38000	-58078.99326369074	-57933.51252945999	-145.4807342307487	-57933.51252945999	7.448425805029154	3.373661417571339	-142.10707281317738	0.7894419350398274	1.1779868884163176	1.0175995537302336	1.1209320271402579
38500	-57973.309264974254	-57827.887556858324	-145.42170811593058	-57827.887556858324	7.784661481035459	3.373661417571339	-142.04804669835926	0.9308055192827507	1.1450447827013377	1.022871200240137	1.1311646648687186
39000	-57893.081606370695	-57745.00497388169	-148.07663248900522	-57745.00497388169	8.419090938883112	3.373661417571339	-144.7029710714339	0.8277357989712462	1.1449883182282636	1.024013172707149	1.1292943155274286
39500	-57859.831205190814	-57711.2702960327	-148.5609091581136	-57711.2702960327	8.181285644039136	3.373661417571339	-145.18724774054226	0.9306846716398885	1.1793717203621286	1.050154682514716	1.1191284950930078
40000	-57590.42478662885	-57449.33603461294	-141.08875201591093	-57449.33603461294	7.937612947261728	3.373661417571339	-137.7150905983396	0.9009426144018952	1.2188237513835607	1.0616571883849992	1.1265546132448645
40500	-57413.070136547634	-57269.51304069097	-143.55709585666528	-57269.51304069097	8.782482720289387	3.373661417571339	-140.18343443909396	0.7926944821235004	1.276160955782969	1.0676660876808406	1.124090117609775
41000	-57083.6675992552	-56949.207398255574	-134.46020099962684	-56949.207398255574	9.118989409958896	3.373661417571339	-131.0865395820555	1.0039516347699098	1.2149855302602426	1.0915081907595208	1.1166653791335919
41500	-56998.8404967944	-56871.41429466707	-127.42620212732902	-56871.41429466707	5.241740784462437	3.373661417571339	-124.05254070975768	0.9506614366877715	1.273283017815435	1.0788042366685076	1.098035849941391
42000	-56970.02661371204	-56842.069873395936	-127.95674031610751	-56842.069873395936	5.241740784462437	3.373661417571339	-124.58307889853617	0.9929627475054754	1.244047695434036	0.9962468023774643	1.0846776190655627
42500	-56864.19054863882	-56735.32603616515	-128.86451247367478	-56735.32603616515	4.627172170298519	3.373661417571339	-125.49085105610344	0.9973053201990972	1.31285021646418	1.001905155896829	1.0891298387719606
43000	-56756.18693059399	-56624.06993572565	-132.11699486834155	-56624.06993572565	4.456870648093595	3.373661417571339	-128.74333345077022	1.1954488034233905	1.304620279103994	1.0253069762410683	1.1122970601212676
43500	-56701.76882289509	-56575.45729668787	-126.31152620721912	-56575.45729668787	4.219553058658064	3.343916315210231	-122.96760989200888	1.1125258123967392	1.3545071274757388	1.004240280668201	1.1225460695147167
44000	-56627.407947281834	-56506.109977593056	-121.29796968877923	-56506.109977593056	4.0575092279267455	3.343916315210231	-117.954053373569	1.1772767547670713	1.257786548786836	0.9730356343053976	1.1191523689181873
44500	-56603.18015925361	-56475.26973275042	-127.91042650318305	-56475.26973275042	4.234002071992281	3.343916315210231	-124.56651018797281	0.9000232819086421	1.255774659004873	0.976673562736428	1.132663225134479
45000	-56477.13381826828	-56353.161157482806	-123.97266078547536	-56353.161157482806	4.415532896379402	3.343916315210231	-120.62874447026512	1.0202946846179772	1.3047058357805246	1.0176538763101148	1.174781513016812
45500	-56000.74010658403	-55877.03208208794	-123.70802449609168	-55877.03208208794	4.73686688468735	3.343916315210231	-120.36410818088144	1.1621944902889643	1.2835473550424856	1.032813019336196	1.1835392315136481
46000	-55699.99898018877	-55576.99563577796	-123.00334441081161	-55576.99563577796	4.4217140020197	3.343916315210231	-119.65942809560137	1.28936804594359	1.2886048027006671	1.0408857973579686	1.1659901405722715
46500	-55577.83713327022	-55457.60579288894	-120.2313403812833	-55457.60579288894	4.378975151196734	3.343916315210231	-116.88742406607307	1.138410714445624	1.226735099337586	1.005187488129116	1.1530754757228199
47000	-55498.0797387944	-55375.72073959549	-122.35899919890679	-55375.72073959549	4.502753012981381	3.343916315210231	-119.01508288369655	1.138410714445624	1.1976854800745753	0.9942483759864033	1.1473967465673645
47500	-55344.64211094616	-55220.05835394638	-124.58375699978252	-55220.05835394638	4.6779941929631015	3.343916315210231	-121.23984068457229	0.9695863375498833	1.1976322576751237	0.9926721901674337	1.158963869347362
48000	-55296.02786275296	-55171.65801629406	-124.36984645889976	-55171.65801629406	4.519498823471313	3.343916315210231	-121.02593014368952	1.0806437569729601	1.2034157268394374	0.9549900052103246	1.1542799470007896
48500	-55246.98182770878	-55130.71175246753	-116.27007524126009	-55130.71175246753	4.024601234025682	3.343916315210231	-112.92615892604985	1.2627993555724892	1.2416147517431642	0.9750185999463382	1.1394617252426928
49000	-55225.47294767704	-55106.773563577575	-118.6993840994603	-55106.773563577575	4.0883165232561	3.343916315210231	-115.35546778425007	1.2627993555724892	1.248381670651973	0.962438505215092	1.1502091012705573
49500	-55206.981964889135	-55086.51233536882	-120.4696295203199	-55086.51233536882	4.4911913456951265	3.343916315210231	-117.12571320510966	1.2615117803431395	1.2374958110695906	0.9683650059444121	1.1351779055086142
50000	-55199.40340356151	-55081.1007447743	-118.30265878721097	-55081.1007447743	4.282959037268794	3.343916315210231	-114.95874247200074	1.098512287404064	1.212328193497847	0.8911116581909571	1.1300223168209333
50500	-55154.86787004335	-55038.58894426535	-116.27892577800475	-55038.58894426535	4.192050986000097	3.343916315210231	-112.93500946279451	1.089780403133827	1.2261574519154836	0.9273328039135426	1.1312756895678715
51000	-55127.64620350453	-55005.45303569661	-122.19316780791891	-55005.45303569661	4.39246829323213	3.343916315210231	-118.84925149270867	1.0587039566812955	1.2094414554026365	0.8665060978332817	1.1232285930547194
51500	-55116.272975131345	-54994.48760385328	-121.7853712780612	-54994.48760385328	4.073480232630374	3.343916315210231	-118.44145496285097	1.059747967191648	1.2291505098144164	0.8670869032767308	1.125582879007785
52000	-55089.46618468831	-54976.162522203675	-113.30366248463268	-54976.162522203675	3.897075780568764	3.343916315210231	-109.95974616942244	1.1331327443601313	1.2142340664643878	0.8451546122698633	1.1076198791516754
52500	-55082.63045050593	-54972.70508651562	-109.92536399031039	-54972.70508651562	3.902835179568696	3.343916315210231	-106.58144767510015	1.146686578163008	1.2026968969153717	0.8379406060562535	1.0954147280561064
53000	-55069.74112345476	-54960.421176234224	-109.31994722054097	-54960.421176234224	3.7746507809667285	3.343916315210231	-105.97603090533073	1.253219313666027	1.1855771283764525	0.8453330478760628	1.1291404364179087
53500	-55068.430129641165	-54952.56078223175	-115.86934740941642	-54952.56078223175	3.9409174224033103	3.343916315210231	-112.52543109420618	1.1850948790279472	1.1880231720614944	0.8111175716386559	1.1335460743710881
54000	-55066.08230492709	-54955.659284466135	-110.42302046095675	-54955.659284466135	3.7662426607962334	3.343916315210231	-107.07910414574651	1.052515025074457	1.1861668689114466	0.8345505622604235	1.1356984935439398
54500	-55044.38920213926	-54932.53317366892	-111.85602847033861	-54932.53317366892	3.8978043616344635	3.343916315210231	-108.51211215512838	1.068570008183011	1.180286125342166	0.8363677003103067	1.1281174523672006
55000	-55030.261606320084	-54918.85986190796	-111.40174441212561	-54918.85986190796	4.073990651366238	3.343916315210231	-108.05782809691537	1.1468948185445418	1.1718184877355047	0.8992175125049121	1.1491339004248737
55500	-55012.59181965047	-54905.3635717881	-107.2282478623779	-54905.3635717881	3.8843995231623802	3.343916315210231	-103.88433154716766	1.3575089957194575	1.2011793250815246	0.8932252020834192	1.1570192083151687
56000	-54995.42424223979	-54887.66117523171	-107.76306700807895	-54887.66117523171	4.166812485613114	3.343916315210231	-104.41915069286871	1.1009114907342548	1.1983630231186468	0.8551454733716793	1.13651450556296
56500	-54985.682060567444	-54879.713819893856	-105.96824067358942	-54879.713819893856	4.0804326323575255	3.343916315210231	-102.62432435837918	1.3877486662425855	1.2087853728135087	0.874734455247849	1.1437895132211093
57000	-54981.460264019974	-54870.11297346031	-111.34729055966373	-54870.11297346031	4.339783531768883	3.343916315210231	-108.0033742444535	1.257678166636322	1.194775088435223	0.8220898066549245	1.1275489735688509
57500	-54991.148481433374	-54876.89383704718	-114.25464438619117	-54876.89383704718	4.435983707230765	3.343916315210231	-110.91072807098094	1.1438365994930282	1.2222649080081713	0.873726784186946	1.1433963900528634
58000	-54949.007629145264	-54826.7301160615	-122.27751308376453	-54826.7301160615	4.55896470844879	3.343916315210231	-118.9335967685543	0.7874059755259791	1.2375253063749614	0.8970521791941631	1.1546067893157923
58500	-54944.202684747564	-54832.655945274004	-111.54673947355958	-54832.655945274004	4.10877207573092	3.343916315210231	-108.20282315834935	1.3413689523584817	1.2412271668198591	0.85720037174896	1.134019518567478
59000	-54933.80429986503	-54826.761340326244	-107.04295953878335	-54826.761340326244	3.955496623145122	3.343916315210231	-103.69904322357311	1.1873028862520894	1.2384435487472174	0.7817234652804053	1.1263019562363676
59500	-54930.47495138679	-54816.425910548875	-114.04904083791354	-54816.425910548875	4.0975037350531585	3.343916315210231	-110.7051245227033	1.2784611233697494	1.2238867934991184	0.7629143169838775	1.1065697949705484
60000	-54927.12424532662	-54814.03738819255	-113.08685713406567	-54814.03738819255	3.9266581730539616	3.343916315210231	-109.74294081885543	1.1954581354715073	1.2344920132891053	0.7747453357934057	1.0953964231926896
60500	-54919.72458218334	-54817.40004561105	-102.32453657229219	-54817.40004561105	3.804676648203447	3.343916315210231	-98.98062025708195	1.2830938939791212	1.2236134716081557	0.7597651083910081	1.0829380198894023
61000	-54927.73551329787	-54816.067505143095	-111.6680081547747	-54816.067505143095	4.027851314064276	3.343916315210231	-108.32409183956446	1.1874823798747745	1.254560995892448	0.7549534572890588	1.0648428166138657
61500	-54912.75418679588	-54803.22307659946	-109.5311101964163	-54803.22307659946	3.917737789334571	3.343916315210231	-106.18719388120606	1.247230370087693	1.2460318560845915	0.7715913248745558	1.0601776110847378
62000	-54907.14079506003	-54799.11501514301	-108.0257799170202	-54799.11501514301	3.917737789334571	3.343916315210231	-104.68186360180997	1.1344720459205588	1.2170875317894476	0.7119954303892521	1.0402272834277688
62500	-54906.996010020965	-54799.175976272	-107.82003374896269	-54799.175976272	3.807074918279248	3.343916315210231	-104.47611743375245	1.1954680307144552	1.253551960007891	0.6628562775415885	1.0202610699799592
63000	-54899.032171543295	-54794.65907613587	-104.3730954074289	-54794.65907613587	3.698331467666039	3.343916315210231	-101.02917909221867	1.2110998118105554	1.2438298749139511	0.6907178718055503	1.014215621357702
63500	-54896.337214266285	-54790.76022446577	-105.57698980051883	-54790.76022446577	3.7731386177628177	3.343916315210231	-102.2330734853086	1.2110998118105554	1.262713441010228	0.67679873622811	1.0020042364852777
64000	-54897.225333672235	-54791.601408766204	-105.62392490603132	-54791.601408766204	3.7359741540956666	3.343916315210231	-102.28000859082108	1.2661129314510429	1.2506658875964747	0.6738465076591781	1.0195572866901617
64500	-54902.15618482655	-54797.65527542927	-104.50090939727623	-54797.65527542927	3.6523681969531627	3.343916315210231	-101.156993082066	1.2661129314510429	1.26651116674663	0.6682633881884769	1.0344622764516198
65000	-54895.52062407238	-54789.80016306685	-105.72046100552471	-54789.80016306685	4.050920670530307	3.343916315210231	-102.37654469031447	1.1159687130799358	1.255623805184743	0.6673802595862183	1.0317444323297458
65500	-54894.1766247271	-54781.55011823324	-112.62650649386126	-54781.55011823324	4.320032866347629	3.343916315210231	-109.28259017865102	1.1093927166150432	1.2491831317644595	0.6471151685933195	1.038146972549384
66000	-54883.15107132693	-54779.185644860394	-103.96542646653921	-54779.185644860394	4.132165390278566	3.343916315210231	-100.62151015132898	1.2968535479825705	1.2412870303640327	0.6539453128622231	1.0324321764894777
66500	-54884.18066209691	-54780.13475218969	-104.04590990721573	-54780.13475218969	3.687707313300576	3.343916315210231	-100.7019935920055	1.5144850646648678	1.2511006119897299	0.7282593930124036	1.0677416615392328
67000	-54875.18756162712	-54770.49997790298	-104.68758372414216	-54770.49997790298	3.691893408895722	3.343916315210231	-101.34366740893192	1.4419564681080714	1.244232009309274	0.7376505797743607	1.0551324823244292
67500	-54877.199765062855	-54773.66808578663	-103.53167927622549	-54773.66808578663	3.702014296585955	3.343916315210231	-100.18776296101525	1.28467833570129	1.2418970564232334	0.74490549232701	1.0541322149580508
68000	-54885.6770993822	-54783.53820409137	-102.13889529082981	-54783.53820409137	3.982007143427801	3.343916315210231	-98.79497897561957	1.248704762836941	1.2462732677015356	0.6869866276449347	1.03852595571411
68500	-54883.80211859307	-54781.307247796205	-102.49487079686695	-54781.307247796205	3.838373186291484	3.343916315210231	-99.15095448165671	1.2086158712720216	1.2466106377281096	0.661946679533004	1.0327051620706564
69000	-54876.76907289686	-54768.38580993456	-108.38326296230197	-54768.38580993456	3.810247804828969	3.343916315210231	-105.03934664709173	1.3624525224337183	1.2552039985266086	0.654533018861553	1.0238831144752976
69500	-54872.07883068238	-54767.86213695188	-104.21669373050162	-54767.86213695188	3.700915851250689	3.343916315210231	-100.87277741529138	1.2671953307706545	1.2206734347606816	0.6481595864308162	1.0403167464084317
70000	-54881.490789719064	-54771.09921409789	-110.39157562116874	-54771.09921409789	3.7862886893194574	3.343916315210231	-107.0476593059585	0.9521484114897184	1.2465749723368817	0.6528221895129356	1.047653107995485
70500	-54873.6567203515	-54761.93751408983	-111.71920626167386	-54761.93751408983	3.9909156318029595	3.343916315210231	-108.37528994646362	1.2117957287051309	1.2260012018852582	0.6433920754395315	1.0585198973766063
71000	-54879.493201824494	-54768.64005761789	-110.85314420660424	-54768.64005761789	3.912161210124219	3.343916315210231	-107.509227891394	1.1475764843263696	1.2184909365721432	0.6534207263374733	1.0515313719247077
71500	-54906.538038586514	-54788.77257033421	-117.7654682523072	-54788.77257033421	4.166112684177264	3.343916315210231	-114.42155193709696	1.0593032677759466	1.1762731650647573	0.693779386649305	1.0571303364077798
72000	-54884.645821889826	-54779.757929874526	-104.88789201530027	-54779.757929874526	3.8075085588448547	3.343916315210231	-101.54397570009003	1.1296278612547976	1.1969809957516004	0.6823084734203557	1.0412161328643135
72500	-54885.4816387563	-54776.19755824839	-109.2840805079132	-54776.19755824839	4.1519619121631814	3.343916315210231	-105.94016419270297	1.1603775379586958	1.1898010217388268	0.6838311637881814	1.0390341494059299
73000	-54882.875275186976	-54775.38092733044	-107.49434785653416	-54775.38092733044	3.8171345356762	3.343916315210231	-104.15043154132393	1.4229363066704837	1.1993849665792118	0.6872424667238506	1.0447195103977076
73500	-54890.83590553167	-54778.5293820083	-112.30652352336269	-54778.5293820083	4.060328756121343	3.343916315210231	-108.96260720815245	1.1331647073460984	1.184244680389004	0.6863846550008016	1.0508506771733321
74000	-54903.60183925733	-54786.1339354993	-117.46790375802877	-54786.1339354993	4.6473739011031885	3.343916315210231	-114.12398744281853	1.1258888455197928	1.1977494849316683	0.6672401844659885	1.0535629236936626
74500	-54899.41743360422	-54784.58744442149	-114.82998918272827	-54784.58744442149	4.597686003695259	3.343916315210231	-111.48607286751803	1.0862497126889061	1.159895173069793	0.610220846927432	1.0305938078903172
75000	-54899.92813767506	-54784.46578101451	-115.46235666055347	-54784.46578101451	4.881169439073606	3.343916315210231	-112.11844034534323	1.216086457144283	1.1623808489477991	0.6270399740927135	1.03457458595663
75500	-54892.94080170974	-54785.047079810116	-107.89372189962467	-54785.047079810116	4.217326589342728	3.343916315210231	-104.54980558441443	1.3675813864279787	1.211004554006606	0.62579152149176	1.0390315426708723
76000	-54886.528113398206	-54782.89607897612	-103.63203442208734	-54782.89607897612	4.07712671032987	3.343916315210231	-100.2881181068771	1.2894850053084972	1.2211473977755365	0.6808487842377368	1.0802164616361383
76500	-54885.69320424184	-54778.796348245116	-106.89685599672303	-54778.796348245116	4.26020517114199	3.343916315210231	-103.5529396815128	1.120099077502485	1.251808505810775	0.6733727099846167	1.0666033644732091
77000	-54893.885491763096	-54784.28543573976	-109.60005602333682	-54784.28543573976	3.944799503458682	3.343916315210231	-106.25613970812658	1.2249098964466438	1.2418597228821338	0.6770534156563613	1.067078333985434
77500	-54897.8337706964	-54793.177703095425	-104.65606760097452	-54793.177703095425	3.8480817093442816	3.343916315210231	-101.31215128576429	1.2249098964466438	1.2339661802979693	0.62686216510867	1.0288604122200442
78000	-54888.47205412917	-54784.206893667426	-104.26516046174042	-54784.206893667426	3.8480817093442816	3.343916315210231	-100.92124414653019	1.1459788156171795	1.2646475435122015	0.6406324438942532	1.0582011072204294
78500	-54886.32123197317	-54773.73477026157	-112.58646171159693	-54773.73477026157	4.052812409970561	3.343916315210231	-109.24254539638669	1.1459788156171795	1.2754383253138457	0.6633300992087169	1.0598103095546096
79000	-54889.40265682064	-54776.05795299882	-113.34470382182295	-54776.05795299882	4.5283423258139	3.343916315210231	-110.00078750661271	1.1119844280137274	1.2464981604827743	0.6599047581957381	1.055252051518995
79500	-54888.99144410387	-54777.66198089731	-111.32946320655728	-54777.66198089731	3.993320480989729	3.343916315210231	-107.98554689134704	1.1308884427801669	1.2177137352192309	0.6607322733317877	1.0525077888648697
80000	-54882.285867545805	-54771.602538314546	-110.68332923126007	-54771.602538314546	4.4351987645919895	3.343916315210231	-107.33941291604984	1.1060188775502724	1.2127221076426982	0.7328269403592208	1.0792948948154877
80500	-54885.860812149585	-54783.48726870984	-102.37354343974641	-54783.48726870984	4.243220840412191	3.343916315210231	-99.02962712453618	1.2881484333264102	1.1898503084743932	0.6572188562188594	1.0400252743442828
81000	-54888.418268559195	-54786.08337449485	-102.33489406434533	-54786.08337449485	4.372915077655678	3.343916315210231	-98.9909777491351	1.2470552363560883	1.188340920223951	0.6487882214126217	1.0349053800914128
81500	-54898.9840873205	-54784.5819627593	-114.40212456120454	-54784.5819627593	4.532539071064482	3.343916315210231	-111.05820824599431	1.0654458430418172	1.1891197307992925	0.628211778868165	1.0445663265513745
82000	-54898.31287685623	-54789.43707894115	-108.87579791508267	-54789.43707894115	5.27039590902443	3.343916315210231	-105.53188159987243	1.127045736527073	1.2071650399838059	0.6562416999650978	1.0488055180660547
82500	-54887.301961406985	-54780.83595174997	-106.4660096570126	-54780.83595174997	4.006318519399583	3.343916315210231	-103.12209334180237	1.2779779363838042	1.2601896688982464	0.6752000864388891	1.0438979276080107
83000	-54886.41327835873	-54779.96836674947	-106.44491160925666	-54779.96836674947	4.006318519399583	3.343916315210231	-103.10099529404643	1.0726597374799824	1.271837965932805	0.672172180800511	1.0489235800218908
83500	-54876.551353699295	-54774.743297373745	-101.80805632555115	-54774.743297373745	3.8292280186496184	3.343916315210231	-98.46414001034091	1.1614168487235264	1.2367685598522429	0.6697420094603534	1.0337737281253827
84000	-54889.972250689294	-54785.99577764561	-103.97647304368866	-54785.99577764561	3.9303601786320064	3.343916315210231	-100.63255672847842	1.2379917922141015	1.2575679195584912	0.666063129151545	1.0479565523287957
84500	-54896.6937005594	-54793.069242537465	-103.62445802193679	-54793.069242537465	3.946230922759495	3.343916315210231	-100.28054170672655	1.2920859784031662	1.2541804543011137	0.6574009327738073	1.056066135397043
85000	-54891.346627959094	-54788.493047593656	-102.8535803654376	-54788.493047593656	3.946230922759495	3.343916315210231	-99.50966405022736	1.1550499597658626	1.2407059389239985	0.6376655541693972	1.0324175780049487
85500	-54883.898558485984	-54784.09016030461	-99.80839818137775	-54784.09016030461	3.843350735636568	3.343916315210231	-96.46448186616752	1.3965620340237586	1.233585061173272	0.6377294144577023	1.043574339271105
86000	-54882.36803473332	-54780.69969843703	-101.66833629629069	-54780.69969843703	3.7870699454799017	3.343916315210231	-98.32441998108045	1.1649999724501765	1.2296395486240508	0.6353589835438727	1.0342668079309976
86500	-54875.58269195329	-54774.2755577325	-101.3071342207906	-54774.2755577325	3.7870699454799017	3.343916315210231	-97.96321790558036	1.2834908891287509	1.2253343426610623	0.7887771294410681	1.1206036478300234
87000	-54874.11391981247	-54767.81516205513	-106.29875775734624	-54767.81516205513	3.828354493628804	3.343916315210231	-102.954841442136	1.1951923945549026	1.2359456207328192	0.771081330123888	1.1058988009788084
87500	-54875.69259810355	-54768.636583967105	-107.05601413644726	-54768.636583967105	4.1141868525694365	3.343916315210231	-103.71209782123702	1.2888179342989132	1.2262903555582405	0.7492552602936637	1.104403248828293
88000	-54883.291950313935	-54770.845857755754	-112.44609255818067	-54770.845857755754	4.356469944596746	3.343916315210231	-109.10217624297043	1.0979186859348382	1.2276899369789365	0.7695365097995649	1.1163414704943648
88500	-54875.92208857015	-54769.70317181717	-106.21891675298029	-54769.70317181717	4.211298879720781	3.343916315210231	-102.87500043777005	1.237280876792792	1.2243088377866151	0.7667343819603043	1.0812638864587336
89000	-54866.57934153409	-54762.95062396467	-103.62871756941888	-54762.95062396467	3.867612076131717	3.5718983613811237	-100.05681920803775	1.3429687462362117	1.2247814167966011	0.7621542615299706	1.0761045594825391
89500	-54865.66885315684	-54763.55617932372	-102.11267383312548	-54763.55617932372	3.737356315983883	3.5718983613811237	-98.54077547174435	1.2122912120601743	1.2339627155297486	0.738771417691498	1.0553781153486033
90000	-54878.35427342782	-54769.73462082787	-108.61965259995812	-54769.73462082787	4.224386600447931	3.5718983613811237	-105.04775423857699	1.0933265768777949	1.2461870402705002	0.7467196277874119	1.055899906284597
90500	-54865.180868775526	-54758.81412624878	-106.36674252674842	-54758.81412624878	4.013951230667959	3.5718983613811237	-102.7948441653673	1.1534927890528286	1.23781397114126	0.747094407129619	1.0549316978665995
91000	-54871.61408490475	-54764.700640177936	-106.91344472681709	-54764.700640177936	4.013951230667959	3.5718983613811237	-103.34154636543596	1.2526500481227696	1.2460646888858848	0.7526071440529127	1.0659800256882714
91500	-54859.55163927417	-54761.323460586944	-98.22817868722491	-54761.323460586944	4.322904481463395	3.5718983613811237	-94.65628032584378	1.2451573201336539	1.220595198767881	0.7618003271110984	1.0750423449267592
92000	-54878.50610131065	-54778.4251407858	-100.08096052484755	-54778.4251407858	3.5239399109442533	3.5718983613811237	-96.50906216346642	1.3664564877451886	1.247688714401388	0.74301438271676	1.0649583435249659
92500	-54870.95490234456	-54770.38168881435	-100.57321353021123	-54770.38168881435	3.5140923851805512	3.5718983613811237	-97.0013151688301	1.1046986784915043	1.2665020556727669	0.7547706545620485	1.0671570550067428
93000	-54870.07317886462	-54773.85794055594	-96.21523830867895	-54773.85794055594	3.458145102786765	3.5718983613811237	-92.64333994729782	1.1970286312519205	1.3012463933139207	0.8024131416995963	1.081498744463386
93500	-54866.45032659661	-54771.544393656884	-94.90593293972668	-54771.544393656884	3.5092779929669815	3.5718983613811237	-91.33403457834555	1.18918367047037	1.302721880176129	0.7835765777101427	1.0881458000024136
94000	-54869.919754270915	-54767.466079744925	-102.45367452598828	-54767.466079744925	3.935614240967852	3.5718983613811237	-98.88177616460715	0.9528815924371553	1.291556930575491	0.7276079688398819	1.0891987907971814
94500	-54871.04311766377	-54770.182425232604	-100.86069243116918	-54770.182425232604	3.998478198083352	3.5718983613811237	-97.28879406978805	1.2710358408464586	1.314675878910401	0.6716319050484048	1.0584564127314107
95000	-54867.78508058576	-54771.61624033995	-96.16884024580884	-54771.61624033995	3.683727588410283	3.5718983613811237	-92.59694188442771	1.2710358408464586	1.2938163876304418	0.6828956661029398	1.0519427249543027
95500	-54856.53781746511	-54758.51636476068	-98.0214527044333	-54758.51636476068	3.555077388470065	3.5718983613811237	-94.44955434305217	1.2764361939136188	1.2861464244358214	0.7242587912914801	1.0474563556936138
96000	-54860.69703063724	-54761.53966582487	-99.15736481236972	-54761.53966582487	3.5951199200634822	3.5718983613811237	-95.58546645098859	1.2764361939136188	1.2858800650140128	0.7356318980715794	1.0695640269940847
96500	-54858.546539715615	-54761.11027644461	-97.4362632710029	-54761.11027644461	3.969922836797059	3.5718983613811237	-93.86436490962177	1.3379453896930624	1.2809457614264823	0.8518586144401488	1.113976773119537
