#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:uniprotOMP_muscle" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:uniprotOMP_muscle" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:uniprotOMP_muscle" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.uniprotOMP_muscle" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:uniprotOMP_muscle" name="distribution" x="@birthRate.t:uniprotOMP_muscle">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:uniprotOMP_muscle" name="distribution">
#            <parameter id="gammaShape.s:uniprotOMP_muscle" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@uniprotOMP_muscle" id="treeLikelihood.uniprotOMP_muscle" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:uniprotOMP_muscle">
#            <siteModel gammaCategoryCount="6" id="SiteModel.s:uniprotOMP_muscle" shape="@gammaShape.s:uniprotOMP_muscle" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:uniprotOMP_muscle" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:uniprotOMP_muscle" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:uniprotOMP_muscle" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:uniprotOMP_muscle" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:uniprotOMP_muscle" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape
3384000	-118545.48246554624	-118442.48053761391	-103.00192793232615	-118442.48053761391	3.720346048841239	-98.10537659560879	1.0067972356553896	3.8897541010619876
3385000	-118541.33398648759	-118446.76383790592	-94.57014858166336	-118446.76383790592	3.5285793457330454	-89.25912445258334	1.2996656506895963	4.01135847839043
3386000	-118544.98013938211	-118446.27948734665	-98.70065203546096	-118446.27948734665	3.745103163435099	-93.43552760240928	1.2537659546612427	4.01135847839043
3387000	-118538.88959415865	-118438.1733045555	-100.71628960314965	-118438.1733045555	3.785157121118991	-95.3385241512561	1.3664069735031208	4.01135847839043
3388000	-118535.97144292832	-118437.35784411503	-98.61359881329257	-118437.35784411503	3.7893313365561783	-93.56804530052754	1.2015080260346982	3.844045486730329
3389000	-118551.03763745233	-118450.99901547772	-100.03862197461359	-118450.99901547772	3.854504707743631	-94.94847602516944	1.078769050193292	4.011376899250862
3390000	-118548.52643875529	-118450.38767122204	-98.13876753325364	-118450.38767122204	3.7259957411027083	-92.84273065632078	1.2846599776819907	4.011376899250862
3391000	-118549.26223224097	-118448.19505670115	-101.06717553982826	-118448.19505670115	3.9475820876557837	-95.89428153295144	1.1615171076259605	4.011376899250862
3392000	-118547.93127095823	-118446.89911960153	-101.03215135670648	-118446.89911960153	4.171812012387494	-95.89534729165098	1.1254271658046344	4.011376899250862
3393000	-118550.46232164814	-118450.87915400453	-99.58316764360544	-118450.87915400453	3.8920564953657744	-94.43484748046744	1.136943263887137	4.011376899250862
3394000	-118560.9740759608	-118459.4429337969	-101.53114216388802	-118459.4429337969	3.9416468755400023	-96.39855024473468	1.0690319184136494	4.063560000739697
3395000	-118559.96239700046	-118461.30483142246	-98.65756557800799	-118461.30483142246	3.8968103702158206	-93.23728533329259	1.3567202439757062	4.063560000739697
3396000	-118551.13562452872	-118451.48506767585	-99.65055685286015	-118451.48506767585	3.769498490201107	-94.46677472785113	1.1202221242693227	4.063560000739697
3397000	-118560.6528523132	-118456.92141122204	-103.73144109116527	-118456.92141122204	3.9999654265423974	-98.84635183543698	1.2934433105614258	3.5916459451668623
3398000	-118558.84615084273	-118455.67023134741	-103.17591949531996	-118455.67023134741	4.202950020234926	-98.51519924464628	1.0690743055068186	3.5916459451668623
3399000	-118559.69949335884	-118454.84636321283	-104.85313014601195	-118454.84636321283	4.408146318349036	-99.99312256475142	1.2683616360936791	3.5916459451668623
3400000	-118556.19176641354	-118451.92412162012	-104.26764479342172	-118451.92412162012	4.198225669961342	-99.54755727268504	1.1284415755698287	3.5916459451668623
3401000	-118552.22713750169	-118456.43399007815	-95.79314742353978	-118456.43399007815	3.880515071486252	-90.90571407951407	1.2957873988588424	3.5916459451668623
3402000	-118535.35201946237	-118435.15448491136	-100.19753455101306	-118435.15448491136	3.9013648330181674	-95.29898184306157	1.3069067627846414	3.5916459451668623
3403000	-118540.26126137475	-118439.0580023811	-101.20325899364006	-118439.0580023811	3.8496012842427696	-95.93221382348595	1.4130645557353019	3.8579806144188047
3404000	-118559.45741362429	-118460.54266710262	-98.91474652166255	-118460.54266710262	3.7178796364840263	-93.81510817767017	1.2416577295735745	3.8579806144188047
3405000	-118556.4198387405	-118457.41407871323	-99.00576002726555	-118457.41407871323	3.838842362127346	-93.74064656055413	1.407132852292613	3.8579806144188047
3406000	-118551.8623592322	-118451.14224708588	-100.72011214632064	-118451.14224708588	3.978637289170317	-95.5109637174406	1.2997891161327566	3.909359312747284
3407000	-118558.58806120086	-118455.61201437589	-102.97604682497364	-118455.61201437589	4.149375338385802	-97.51573181751617	1.3191105132656369	4.141204494191819
3408000	-118537.04069206477	-118440.20896039791	-96.83173166685502	-118440.20896039791	3.756058965213647	-92.09068284005521	1.165902595276297	3.5751462315235227
3409000	-118548.7563088495	-118448.01604320122	-100.74026564826961	-118448.01604320122	3.839330275036153	-95.89497469925742	1.2701447174886784	3.5751462315235227
3410000	-118560.51136517969	-118463.1601515493	-97.35121363038817	-118463.1601515493	3.868633881548926	-92.48858937540167	1.2874780234629837	3.5751462315235227
3411000	-118562.76408530229	-118468.1953812227	-94.56870407958364	-118468.1953812227	3.7858767611838	-88.98670784699253	1.3144665462946274	4.267529686296479
3412000	-118555.4900150783	-118456.08965042255	-99.4003646557487	-118456.08965042255	3.8554171839466793	-93.84459260947055	1.475569245592017	4.080202800686139
3413000	-118545.31009948408	-118447.20635390372	-98.10374558036187	-118447.20635390372	3.9199182929280973	-92.6924365291229	1.3311062505528373	4.080202800686139
3414000	-118572.38014732896	-118472.75489606318	-99.6252512657773	-118472.75489606318	3.9548928007252897	-94.30736011716283	1.2376883479283234	4.080202800686139
3415000	-118562.58032128151	-118467.36284211569	-95.21747916581916	-118467.36284211569	3.510608927274255	-89.95909944776386	1.1781769173691572	4.080202800686139
3416000	-118565.17021791705	-118465.71387825596	-99.45633966109288	-118465.71387825596	3.8741003099823907	-94.20409679185173	1.17204006855502	4.080202800686139
3417000	-118556.95182959958	-118461.15708524369	-95.79474435589137	-118461.15708524369	3.806152349777705	-91.06880617112557	1.1997588361728502	3.526179348592941
3418000	-118581.52323154584	-118481.64955906401	-99.87367248183313	-118481.64955906401	3.990339772256229	-95.17196362823333	1.1755295050068446	3.526179348592941
3419000	-118567.36679859871	-118467.26609193199	-100.10070666671722	-118467.26609193199	3.76554097936166	-95.33630672816514	1.238220589959133	3.526179348592941
3420000	-118560.56423984568	-118459.8772534129	-100.68698643278978	-118459.8772534129	4.109918454918978	-95.92240655543416	1.23840052876267	3.526179348592941
3421000	-118562.61222933388	-118459.35955507425	-103.25267425963737	-118459.35955507425	4.171119917453102	-98.62478484300995	1.177981721663974	3.4499076949634566
3422000	-118560.1731948509	-118461.93999277151	-98.23320207938862	-118461.93999277151	3.7530464312530145	-93.14045221622972	1.232915266291498	3.859834596867405
3423000	-118557.77022182231	-118458.45864697635	-99.31157484596078	-118458.45864697635	3.9640120012238094	-93.92893417978524	1.329868907966906	4.05277175820862
3424000	-118551.00469420901	-118453.10658865997	-97.89810554904385	-118453.10658865997	3.712616378231752	-92.53781516722358	1.3075186236116465	4.05277175820862
3425000	-118559.02148049817	-118460.19364519799	-98.8278353001774	-118460.19364519799	3.899761870601786	-93.64167770390591	1.1333858380628663	4.05277175820862
3426000	-118563.30046062467	-118463.03226293254	-100.26819769212852	-118463.03226293254	3.9727793076928277	-94.85341967584202	1.3620062580778878	4.05277175820862
3427000	-118551.37954430186	-118450.16075499679	-101.21878930507216	-118450.16075499679	3.6630942984327683	-95.63117084978389	1.534846697079658	4.05277175820862
3428000	-118555.42317924408	-118453.84875822961	-101.5744210144744	-118453.84875822961	4.086401503307839	-96.40237726800613	1.119271988259644	4.05277175820862
3429000	-118556.25819106876	-118461.77687625747	-94.48131481128146	-118461.77687625747	3.7775908918632863	-89.13611214970932	1.2924309033635233	4.05277175820862
3430000	-118551.84126632841	-118454.40591917049	-97.43534715792407	-118454.40591917049	3.669847798576451	-92.3714265830233	1.126648944340306	3.9372716305604687
3431000	-118559.4587018812	-118456.60698401806	-102.85171786315011	-118456.60698401806	4.149098410764013	-97.74104442134555	1.1734018112440865	3.9372716305604687
3432000	-118567.22117244125	-118466.69166988152	-100.52950255973663	-118466.69166988152	4.105402670951787	-95.49188309350556	1.1003478356705922	3.9372716305604687
3433000	-118570.59704658114	-118465.46109649856	-105.13595008258037	-118465.46109649856	4.07158713766271	-100.2493717710494	1.086436670165387	3.8001416413655904
3434000	-118565.88913349727	-118461.11629439355	-104.77283910372375	-118461.11629439355	4.046392244891486	-99.79854344153028	1.1741540208278816	3.8001416413655904
3435000	-118571.65066067585	-118469.22410528481	-102.42655539103013	-118469.22410528481	4.296746606463824	-97.4928885342409	1.1335252154236477	3.8001416413655904
3436000	-118571.18685379444	-118464.82164129819	-106.36521249625581	-118464.82164129819	4.232875389271007	-101.4828099983089	1.0822608565813296	3.8001416413655904
3437000	-118569.89276883523	-118471.72277927629	-98.16998955893581	-118471.72277927629	3.9374289653559016	-93.18211049351777	1.1877374240524612	3.8001416413655904
3438000	-118557.47736154665	-118455.38049063491	-102.09687091175091	-118455.38049063491	3.793249751454215	-96.75244752718403	1.54428174320129	3.8001416413655904
3439000	-118554.54069452312	-118454.67858665503	-99.86210786808418	-118454.67858665503	3.7368850619139105	-94.90561307741396	1.1563531493046317	3.8001416413655904
3440000	-118549.21130507553	-118445.11676301254	-104.09454206298011	-118445.11676301254	4.260265518801111	-99.25909875083295	1.0353016707815845	3.8001416413655904
3441000	-118537.08940132012	-118437.72002780603	-99.36937351408444	-118437.72002780603	3.9315691831610837	-94.32634095779453	1.242890914924331	3.8001416413655904
3442000	-118538.12825581328	-118435.09943880283	-103.02881701044856	-118435.09943880283	4.156345881934795	-97.99424826616611	1.2344271029168632	3.8001416413655904
3443000	-118541.7160146789	-118440.74710683037	-100.96890784852638	-118440.74710683037	3.906293100650784	-95.84534114500366	1.3433018255271956	3.7802648779955335
3444000	-118544.13172672395	-118446.6411041591	-97.49062256483913	-118446.6411041591	3.975917038245643	-92.23800833931584	1.4723493475277525	3.7802648779955335
3445000	-118546.79442021933	-118441.85290152104	-104.94151869829555	-118441.85290152104	3.9784766891749173	-99.756739565668	1.4045142546320164	3.7802648779955335
3446000	-118541.1291063045	-118443.08484915321	-98.04425715129861	-118443.08484915321	3.807247464145943	-93.12357100789538	1.140421265407698	3.7802648779955335
3447000	-118551.92342651809	-118454.77406492596	-97.1493615921152	-118454.77406492596	3.8924444819200907	-91.96849348350172	1.4006032306179443	3.7802648779955335
3448000	-118553.8643648926	-118450.75634632239	-103.10801857020367	-118450.75634632239	4.363436811096968	-98.13830631624216	1.189447375965975	3.7802648779955335
3449000	-118545.54954686112	-118445.61393372883	-99.93561313228581	-118445.61393372883	3.80618898934324	-94.87246319349842	1.3237212252266302	3.739428713560761
3450000	-118547.48196502076	-118446.2845353272	-101.19742969356169	-118446.2845353272	3.9816797615297004	-96.25045354442076	1.2075474355801696	3.739428713560761
3451000	-118542.25107797622	-118443.08589912992	-99.1651788463036	-118443.08589912992	3.9822428789860145	-93.66266308875925	1.4618418291272124	4.04067392841715
3452000	-118540.25785834703	-118443.13041264468	-97.12744570235618	-118443.13041264468	4.018878700321414	-91.92484083745302	1.1619309364860209	4.04067392841715
3453000	-118548.46096880277	-118452.41649081581	-96.04447798695175	-118452.41649081581	4.208998782529973	-90.74284916127928	1.2609548972553133	4.04067392841715
3454000	-118541.66529111791	-118441.09686020939	-100.56843090851248	-118441.09686020939	3.9733846864994593	-95.11134359216031	1.4164133879350247	4.04067392841715
3455000	-118552.1541642466	-118448.98598314273	-103.16818110387887	-118448.98598314273	4.001638835135847	-97.9476772726945	1.2795673207478278	3.9409365104365346
3456000	-118540.94342055079	-118443.86170410994	-97.0817164408467	-118443.86170410994	3.8771118568158496	-91.84991802197729	1.2908619084328876	3.9409365104365346
3457000	-118547.49234920723	-118448.84697952094	-98.6453696862931	-118448.84697952094	3.8729401239224845	-93.39681793372836	1.3076152421282066	3.9409365104365346
3458000	-118546.58369341363	-118445.62667211847	-100.95702129517299	-118445.62667211847	3.8460138929474224	-95.74337360880388	1.2727111759325789	3.9409365104365346
3459000	-118540.73956992684	-118440.06914454611	-100.67042538072643	-118440.06914454611	3.91967443061809	-95.41128380543235	1.3182050648575472	3.9409365104365346
3460000	-118542.840795734	-118438.85843983802	-103.98235589598247	-118438.85843983802	4.04244247150861	-98.8267154577079	1.214703927838027	3.9409365104365346
3461000	-118534.98071048578	-118435.26792239034	-99.71278809543415	-118435.26792239034	3.8750802088900778	-94.69665446090403	1.0751971240935965	3.9409365104365346
3462000	-118539.013184355	-118438.42191706036	-100.59126729464496	-118438.42191706036	3.9654508724400297	-95.38664273677743	1.2636880474310077	3.9409365104365346
3463000	-118531.01102990952	-118430.97463166656	-100.03639824297565	-118430.97463166656	4.083041537737241	-94.6081613652903	1.537005291173204	3.891231586512152
3464000	-118531.63034075478	-118431.82096709788	-99.80937365690316	-118431.82096709788	3.9607056918476657	-94.77365607995593	1.1444859904350815	3.891231586512152
3465000	-118534.21837854592	-118432.63203189475	-101.58634665116594	-118432.63203189475	3.932878706086408	-96.55472867177319	1.1403863928806013	3.891231586512152
3466000	-118541.97155845168	-118441.71634572122	-100.25521273046645	-118441.71634572122	3.945098653010223	-95.0852853869895	1.2786957569648012	3.891231586512152
3467000	-118541.93661402544	-118443.37333065346	-98.56328337198795	-118443.37333065346	3.952530900299268	-93.55870862000594	1.1133431654698613	3.891231586512152
3468000	-118540.60195913304	-118442.33270554469	-98.26925358835103	-118442.33270554469	3.8777344884581417	-93.02408715392477	1.3539348479141118	3.891231586512152
3469000	-118529.49947145655	-118429.76681994143	-99.73265151511889	-118429.76681994143	3.8142785141490916	-94.69134424342411	1.150075685182623	3.891231586512152
3470000	-118539.20874973353	-118437.43138847392	-101.77736125960062	-118437.43138847392	4.005586216801919	-96.85008728968887	1.0360423833996073	3.891231586512152
3471000	-118543.66325234067	-118440.36801664527	-103.29523569540483	-118440.36801664527	4.081599530948903	-98.19806232364901	1.2059417852436614	3.891231586512152
3472000	-118524.73923567764	-118426.72666051083	-98.01257516680681	-118426.72666051083	3.864251724869964	-92.9393972792794	1.1903767780341916	3.8828011094932173
3473000	-118529.36570474708	-118431.14000649672	-98.22569825036615	-118431.14000649672	4.0222884680779645	-93.14895896024086	1.1939381806320806	3.8828011094932173
3474000	-118552.36573611101	-118444.70991509914	-107.65582101187178	-118444.70991509914	4.3471144300484585	-103.05426516382127	1.0233000574283677	3.5782557906221415
3475000	-118527.64931283733	-118430.29303233509	-97.35628050223904	-118430.29303233509	3.8069083857879527	-92.58972940905564	1.320149435818235	3.446401657365173
3476000	-118549.92938617588	-118449.00492168166	-100.92446449422722	-118449.00492168166	3.869826561042305	-96.34698874697695	1.1310740898851002	3.446401657365173
3477000	-118538.19621854412	-118436.38604391486	-101.8101746292615	-118436.38604391486	3.9645208737052875	-97.07433473578145	1.2894382361148702	3.446401657365173
3478000	-118550.72654315659	-118449.12457788063	-101.60196527595063	-118449.12457788063	4.029091817954054	-97.0036275285525	1.1519360900329634	3.446401657365173
3479000	-118554.85886111711	-118455.28516608677	-99.57369503034568	-118455.28516608677	3.9550278863957384	-94.78232495530428	1.3449684176762309	3.446401657365173
3480000	-118561.77390240857	-118461.44578318532	-100.3281192232585	-118461.44578318532	4.099159992098737	-95.7512574260207	1.1304601398726182	3.446401657365173
3481000	-118556.88813301225	-118461.43355178356	-95.45458122869908	-118461.43355178356	3.7450492686465453	-90.64179563391095	1.3663839374229598	3.446401657365173
3482000	-118543.99644258714	-118444.41500603089	-99.5814365562536	-118444.41500603089	3.9335618539774644	-94.88426453271724	1.2507703661711975	3.446401657365173
3483000	-118551.8820881694	-118449.26814913424	-102.61393903515413	-118449.26814913424	4.096420025719923	-98.0212368759027	1.1190150630520403	3.473687096199381
3484000	-118545.18622428383	-118441.79725130538	-103.38897297844414	-118441.79725130538	4.077659641964526	-98.76797313779252	1.1473127444522417	3.473687096199381
3485000	-118545.05060549936	-118440.73610784544	-104.3144976539244	-118440.73610784544	4.068520000482524	-99.82550307395726	1.0153074837677596	3.473687096199381
3486000	-118541.38071081668	-118440.92429838955	-100.45641242713404	-118440.92429838955	4.100177183120438	-95.62920226313933	1.353523067795316	3.473687096199381
3487000	-118542.78743267385	-118438.79970348204	-103.98772919181164	-118438.79970348204	4.051526948612013	-98.99397581132305	1.3240050348240644	3.6697483456645146
3488000	-118541.69453396724	-118441.63710336898	-100.05743059826439	-118441.63710336898	3.756793771066423	-95.24093414638823	1.1467481062116442	3.6697483456645146
3489000	-118548.22376923183	-118447.92482612917	-100.2989431026687	-118447.92482612917	4.278084007662058	-95.25155189439108	1.2791888518556027	3.7682023564220044
3490000	-118541.20036616988	-118440.75012695245	-100.4502392174275	-118440.75012695245	4.057816951372487	-95.38263330003389	1.299403560971593	3.7682023564220044
3491000	-118536.80762918001	-118436.229965801	-100.57766337901421	-118436.229965801	4.249795915704892	-95.69052498220677	1.1189360403854347	3.7682023564220044
